代號,名稱,年/月,營業利益率,稅後淨利率,每股盈餘,ROE(A)－稅後,速動比率,負債比率,來自營運之現金流量,營收成長率,股利殖利率,現金股利率,普通股每股現金股利（盈餘及公積）,交易所主產業代碼,利息保障倍數,總資產週轉次數,存貨週轉率（次）,平均收帳天數,平均售貨天數
1460,宏遠,2016/12,6.8,5.95,1.2,10.84,56.29,50.47,"433,994",7.56,4.71,2.35,0.4,M1400,13.22,0.91,1.9,45.94,192.57
1463,強盛,2016/12,32.95,36.32,3.95,32.47,178.54,27.49,"401,426",315.34,15.57,15.57,3.3,M1400,,0.58,1.26,64.28,288.74
1464,得力,2016/12,6.22,5.86,1.45,9.59,75.67,55.47,"480,191",5.93,10.57,8.64,1.93,M1400,10.34,0.75,3.02,72.14,120.67
1465,偉全,2016/12,4.9,6.01,0.72,5.09,209.14,13.29,"292,665",-15.18,5.14,5.14,0.65,M1400,91.75,0.73,2.93,40.7,124.52
1466,聚隆,2016/12,-2.21,-2.76,-0.91,-5.61,68.57,51.25,"246,969",-9.64,0,0,0,M1400,-6.01,1.02,4.92,49.25,74.19
1467,南緯,2016/12,0.79,-2.29,0.07,-6.33,78,64.61,"485,364",3.16,0,0,0,M1400,-0.04,1.04,4.26,56.33,85.66
1468,昶和,2016/12,1.44,-7.89,-0.25,-3.95,56.05,53.71,"46,919",-0.99,0,0,0,M1400,-0.84,0.24,0.55,38.16,664.79
1470,大統新創,2016/12,7.61,6.85,0.55,4.92,302.24,11.95,"121,760",-9.97,2.89,2.89,0.55,M1400,,0.64,3.43,82.55,106.38
1471,首利,2016/12,-29.92,-32.44,-1.91,-18.97,133.95,26.7,"-235,152",-31.79,0,0,0,M2300,-565.95,0.46,10.18,115.47,35.85
1472,三洋紡,2016/12,10.61,8.09,0.89,17.78,62.65,59.67,"7,613",6.17,0,0,0,M1400,7.79,0.8,8.32,50.21,43.85
1473,台南,2016/12,3.14,1.94,1.54,4.28,166.3,38.89,"984,368",-2.42,4.01,4.01,1.2,M1400,9.35,1.28,6.47,56.41,56.44
1474,弘裕,2016/12,5.56,3.75,0.94,6.6,79.97,44.66,"234,990",-7.37,5.33,5.33,0.6,M1400,13.9,0.95,3.23,68.9,113.09
1475,本盟,2016/12,-35.71,-41.05,-1.94,-47.35,116.71,50.1,"-15,357",-17.12,0,0,0,M1400,-13.89,0.57,3.56,65.89,102.45
1476,儒鴻,2016/12,19.17,14.92,13.67,28.02,204.18,24.17,"4,294,385",-3.9,3.17,3.11,10.5,M1400,146.05,1.3,5.07,45.8,71.93
1477,聚陽,2016/12,8.81,6.97,7.39,17.29,55.73,33.56,"1,041,301",-5.27,5.43,5.43,6.71,M1400,37.7,1.66,5.84,7.44,62.53
1503,士電,2016/12,6.67,6.1,2.39,5.97,80.53,39.79,"914,183",7.19,2.96,2.96,1.2,M1500,41.66,0.6,4.07,106.72,89.74
1504,東元,2016/12,8.39,8.09,1.76,7.53,163.84,39.68,"4,447,176",2.73,3.15,3.15,0.88,M1500,18.48,0.56,3.21,82.08,113.76
1506,正道,2016/12,2.9,1.42,0.17,1.68,142.08,51.42,"40,037",1.43,0,0,0,M1500,2.2,0.58,2.52,107.36,144.91
1507,永大,2016/12,10.92,8.09,3.8,13.14,65.97,57.3,"2,129,490",-15.23,5.35,5.35,2.4,M1500,42847.1,0.67,1.61,93.38,226.67
1512,瑞利,2016/12,1.13,-2.7,-0.68,-7.95,86.16,69.96,"233,533",2.29,0,0,0,M1500,0.16,0.9,7.43,102.45,49.16
1513,中興電,2016/12,3.47,3.95,1.22,6.61,65.75,49.77,"212,826",22.84,5.17,5.17,1,M1500,19.51,0.84,3.16,55.31,115.46
1514,亞力,2016/12,1.46,2.5,0.51,3.59,118.96,47.38,"-529,148",10.24,5.2,5.2,0.5,M1500,12.34,0.77,4.25,167.29,85.81
1515,力山,2016/12,3.05,2.81,0.58,4.33,84.59,57.01,"-21,819",6.12,3.32,3.32,0.5,M1500,3.78,0.66,4.37,84.28,83.51
1516,川飛,2016/12,1.36,3.53,0.82,7.23,238.72,29.46,"87,267",127.47,4.38,2.19,0.37,M9900,12074.5,1.52,18.23,69.81,20.02
1517,利奇,2016/12,3.48,0.38,0.06,5.18,274.89,28.72,"172,064",-21.75,1.92,1.92,0.2,M1500,,0.54,3.55,110.74,102.95
1519,華城,2016/12,5.48,4.33,0.96,7.72,90.5,53.22,"507,077",0.19,4.47,4.47,0.8,M1500,11.51,0.77,2.37,157.84,153.89
1521,大億,2016/12,7.77,8.43,6.52,27.32,79.35,49.09,"485,870",2.94,6.3,6.3,5.2,M1500,811.09,1.62,7.37,67.69,49.52
1522,堤維西,2016/12,6.58,6.57,3.17,15.64,49.41,65.4,"2,277,196",6.08,5.56,5.56,2,M1500,13.54,0.84,2.85,57.65,127.9
1524,耿鼎,2016/12,12.1,8.48,1.23,11.08,83.63,56.61,"746,017",4.83,4.5,4.5,0.5,M1500,7.4,0.55,4.87,59.4,75.01
1525,江申,2016/12,1.37,44.32,7.21,15.26,83.41,19.07,"18,121",-0.6,2.05,2.05,2.3,M1500,366.22,0.28,8.76,51.63,41.69
1526,日馳,2016/12,12.8,9.42,1.8,14.15,96.3,53.25,"108,630",5.75,5.41,5.41,0.8,M1500,17.3,0.7,1.7,74.69,214.66
1527,鑽全,2016/12,22.63,23.42,6.88,26.28,49.91,76.52,"1,052,127",16.07,4.39,4.39,4.1,M1500,10.94,0.27,4.36,73.01,83.64
1528,恩德,2016/12,3.96,2.62,0.56,4.21,112.74,51.69,"-97,326",17.88,4.94,4.94,0.5,M1500,5.92,0.78,2.02,109.85,180.52
1529,樂士,2016/12,-1.7,-20.25,-0.17,-19.15,79.01,50.68,"10,114",232.88,0,0,0,M1500,-19.54,0.5,3.31,87,110.24
1530,亞崴,2016/12,7.41,3.71,1.42,4.79,83.6,55.97,"901,315",-4.47,2.48,2.48,0.7,M1500,7.28,0.55,1.6,139.82,227.89
1531,高林股,2016/12,5.65,4.59,0.59,2.81,356.9,19.21,"312,442",-6.34,3.61,3.61,0.6,M1500,15.78,0.47,2.45,141.94,149.01
1532,勤美,2016/12,14.39,12.09,2.6,9.12,70.38,48.08,"2,876,890",-19.04,5.33,5.33,1.7,M1500,20.42,0.39,0.81,121.93,451.28
1533,車王電,2016/12,9.74,3.61,0.85,3.7,135.65,45.92,"334,764",-5.43,0.47,0.47,0.2,M1500,9.72,0.55,1.47,83.01,247.78
1535,中宇,2016/12,6.11,2.93,2,7.4,60.09,57.62,"-351,623",-11.45,3.92,3.92,1.8,M1500,51.23,1.18,1136.71,33.38,0.32
1536,和大,2016/12,24,19.43,4.78,27.84,100.85,61.73,"1,746,724",9.1,3.04,3.04,3.5,M1500,26.38,0.58,2.88,74.42,126.76
1537,廣隆,2016/12,17.5,13.5,11.31,26.63,188.25,27.31,"728,447",1.15,5.71,5.71,9,M1500,422.99,1.45,3.5,47.92,104.37
1538,正峰新,2016/12,-12.1,-15.65,-1.28,-16,48.01,63.33,"43,862",-10.12,0,0,0,M1500,-4.85,0.41,7.31,51.43,49.96
1539,巨庭,2016/12,10.71,6.5,2.95,19.7,62.86,64.88,"354,534",7.79,4.21,4.21,1.2,M1500,9.88,0.97,4.3,48.55,84.97
1540,喬福,2016/12,15.13,7.69,0.5,2.91,262.5,13.78,"-33,262",-37.31,7.84,7.84,1,M1500,1890.68,0.32,1.29,55.54,282.1
1541,錩泰,2016/12,12.22,9.76,4.37,27.89,99.22,51.25,"392,998",22.18,6.23,6.23,3.3,M1500,73.1,1.44,5.54,114.78,65.85
1558,伸興,2016/12,17.52,14.22,14.06,19.17,266.53,26.57,"903,559",0.36,5.92,5.92,9.5,M1500,241.54,1,9.39,80.45,38.89
1560,中砂,2016/12,15.28,12.95,3.79,14.1,120.03,24.34,"795,093",2.04,4.66,4.66,3,M1500,628.88,0.82,4.27,66.16,85.46
1568,倉佑,2016/12,10.03,6.98,1.78,12.31,97.08,54.47,"259,252",17.19,3.63,3.63,1.2,M1500,19.26,0.88,3.79,102.1,96.24
1582,信錦,2016/12,12.94,9.95,6.06,16.26,276.24,38.39,"1,548,511",-3.46,9.11,9.11,5.45,M2300,110.34,0.99,12.25,148.51,29.79
1583,程泰,2016/12,9.24,5.03,2.24,6.03,90.36,53.92,"1,507,577",-9.44,1.81,1.81,1,M1500,9.2,0.52,1.36,126.92,268.78
1587,吉茂,2016/12,4.96,4.27,1.17,5.35,65.72,53.4,"245,627",2.72,8.91,4.35,1,M1500,5.7,0.6,1.77,66.65,206.2
1589,永冠-KY,2016/12,15.51,13.53,8.5,9.62,252.77,33.05,"1,339,211",-9.22,3.16,3.16,3.25,M1500,23.61,0.48,3.86,115.56,94.5
1590,亞德客-KY,2016/12,25.61,19.09,10.72,19.17,76.35,53.18,"1,442,974",20.74,2.14,2.14,5.37,M1500,21.07,0.48,2.52,116.89,145.07
1592,英瑞-KY,2016/12,11.63,7.87,4.39,14.11,49.49,54.74,"784,426",6.57,4.06,4.06,2.2,M1500,5.91,0.79,2.25,67.01,162.15
1598,岱宇,2016/12,8.65,6.38,3.54,15.92,66.28,58.36,"603,375",7.01,5.14,5.14,2.1,M1700,16.03,0.97,5.49,68.1,66.5
1603,華電,2016/12,5.7,10.55,1.88,5.91,93.37,38.22,"439,265",-7.37,2.19,2.19,0.5,M1600,23.72,0.35,3.42,164.76,106.86
1604,聲寶,2016/12,2.84,8.06,1.65,10.88,101.97,39.03,"932,769",3.24,7.39,7.39,1.4,M1600,64.2,0.83,5.33,43.1,68.43
1605,華新,2016/12,3.71,3.38,1.33,7.51,74.59,42.82,"7,439,385",-4.01,5.79,5.79,0.7,M1600,20.11,1.31,5.38,37.22,67.84
1608,華榮,2016/12,-0.1,-0.16,0.23,-0.14,89.49,34.06,"140,526",-18.33,0,0,0,M1600,3.8,0.59,2.81,60.47,129.96
1609,大亞,2016/12,1.5,0.67,0.05,1.28,93.36,57.9,"107,263",-6.07,0,0,0,M1600,1.93,0.81,4.82,74.16,75.72
1611,中電,2016/12,-1.18,-32.06,-2.15,-18.17,95.65,36.65,"-74,153",-0.49,0,0,0,M1600,-41.78,0.38,2.47,79.32,147.66
1612,宏泰,2016/12,0.9,2.95,0.3,2.11,238.63,15.87,"7,321",1.62,3.17,3.17,0.28,M1600,112.75,0.61,3.86,72.35,94.66
1614,三洋電,2016/12,7.73,5.73,1.22,6.07,156.55,21.46,"228,486",4.84,4.35,4.35,1.05,M1600,58.84,0.82,4.92,21.58,74.14
1615,大山,2016/12,5.05,4,0.84,6.32,101.03,30.54,"72,594",-1.69,7.35,7.35,0.75,M1600,21.52,1.08,5.63,51.64,64.85
1616,億泰,2016/12,1.31,0.73,0.11,1.22,70.93,49.57,"434,830",-15.83,0,0,0,M1600,2.91,0.8,3.16,94.05,115.58
1617,榮星,2016/12,4.7,3.22,0.6,5.4,153.26,48.23,"91,811",-7.18,5.23,5.23,0.4,M1600,8.15,0.87,9.58,87.6,38.09
1618,合機,2016/12,1.99,2.73,0.22,1.35,744.56,5.94,"464,440",-14.91,3.62,3.62,0.3,M1600,1154.15,0.46,3.49,142.86,104.63
1626,艾美特-KY,2016/12,3.09,2.51,2.31,10.07,42,64.83,"2,082,367",0.59,3.81,3.81,1,M1600,6.83,1.39,3.59,50.15,101.7
1701,中化,2016/12,4.95,5.46,1.05,5.75,108.06,44.78,"194,220",2.73,3.3,3.3,0.6,M1700,11.75,0.58,2.65,107.48,137.8
1702,南僑,2016/12,12.41,7.18,4.86,20.77,96.55,69.73,"1,597,994",5.3,4.58,4.58,2.81,M1200,12.02,0.88,5.72,38.61,63.81
1707,葡萄王,2016/12,24.32,20.54,9.82,37.73,100.97,39.44,"2,803,128",26.73,3.41,3.41,6.4,M1700,73.93,1.01,3.19,5.98,114.53
1708,東鹼,2016/12,15.94,15.23,2.98,12.06,83.83,43.94,"891,506",-10.44,3.75,1.88,0.5,M1700,13.28,0.44,6.77,59.55,53.91
1709,和益,2016/12,12.17,10.51,1.96,12.49,132.85,27.56,"968,851",-9.38,9.4,9.4,1.51,M1700,48.12,0.83,2.44,44.07,149.78
1710,東聯,2016/12,0.71,-3.31,-0.64,-3.82,35.66,54.5,"1,041,821",40.26,0.87,0.87,0.2,M1700,-1.66,0.53,9.32,27.56,39.14
1711,永光,2016/12,4.95,5.01,0.86,5.94,66.26,41.34,"983,704",-0.91,2.48,2.48,0.5,M1700,10.49,0.7,2.24,71.19,162.61
1712,興農,2016/12,3.95,3.49,1.6,10.1,72.44,62.72,"1,263,521",-8.14,6.65,6.65,0.94,M1700,7.27,1.04,3.34,43.06,109.41
1713,國化,2016/12,11.25,15.89,0.65,4.38,1808.72,7.52,"-24,476",-5.62,3.89,3.89,0.58,M1700,,0.26,3.56,74.34,102.61
1714,和桐,2016/12,3.16,3.14,0.42,6.37,92.5,48.67,"948,767",-21.19,4.2,0,0,M1700,6.37,1.01,6.33,62.37,57.71
1717,長興,2016/12,8.09,6.74,2.38,11.95,157.53,59,"2,793,815",0.5,6.07,4.55,1.5,M1700,10.13,0.77,4.68,118.33,78.02
1718,中纖,2016/12,10.23,7.51,-0.18,4.84,8.51,92.23,"26,461,844",-2.22,0,0,0,M1700,6.19,0.05,14.72,84.05,24.8
1720,生達,2016/12,11.38,10.12,1.9,9.2,125.97,32.59,"305,376",10.61,4.6,4.6,1.5,M1700,129.52,0.61,3.02,92.11,120.7
1721,三晃,2016/12,9.43,7.98,1.05,12.37,167.87,42.9,"916,441",-11.93,4.7,4.7,0.7,M1700,17.93,0.83,4.05,76.34,90.1
1722,台肥,2016/12,4.87,-0.59,-0.07,-0.14,358.05,34.15,"1,637,051",-30,5.23,5.23,2.1,M1700,7.73,0.16,5.15,56.31,70.9
1723,中碳,2016/12,21.45,20.2,4.45,15.66,119.51,28.56,"796,076",-10.35,3.78,3.78,4.5,M1700,179.04,0.59,8.38,32.56,43.55
1724,台硝,2016/12,9.43,8.66,1.42,9.13,105.52,28.43,"279,877",19.05,5.99,5.99,1,M1700,113.62,0.77,6.53,73.75,55.86
1725,元禎,2016/12,2.41,2.32,1.15,8.17,158.81,50.15,"293,448",-1.74,5.77,5.77,0.8,M1700,19.25,1.83,45.62,45.95,8
1726,永記,2016/12,15.15,13.84,6.52,13.01,475.78,16.09,"1,130,901",-5.55,5,5,4,M1700,10262.17,0.79,3.16,94.81,115.4
1727,中華化,2016/12,4.68,4.68,0.88,6.82,78.78,39.3,"133,287",-4.57,4.58,4.58,0.6,M1700,17.93,0.91,5.12,108,71.24
1730,花仙子,2016/12,10.1,9.72,3.04,16.69,221.86,34.57,"240,879",4.21,5.77,5.77,2.18,M1700,49.02,1.11,3.34,82.63,109.32
1731,美吾華,2016/12,8.83,6.29,0.68,5.25,129.03,33.56,"74,776",5.4,4.01,4.01,0.55,M1700,25.85,0.55,2.79,166.61,131.03
1732,毛寶,2016/12,-4.07,-4.42,-0.57,-5.65,157.09,30.52,"21,756",-8.41,0,0,0,M1700,-6147.5,0.92,2.99,69.98,122.02
1733,五鼎,2016/12,13.94,0.17,0.03,0.16,263.04,30.73,"298,057",-4.56,3.63,3.63,1.5,,7.39,0.68,2.8,83.14,130.24
1734,杏輝,2016/12,-6.66,-3.01,0.1,-1.66,181.91,39.06,"87,184",-2.46,0.41,0.41,0.1,M1700,-0.6,0.34,2.05,89.3,177.82
1735,日勝化,2016/12,5.94,2.44,0.74,5.05,95.65,49.37,"270,691",-10.53,4.05,4.05,0.5,M1700,9.89,1.08,4.44,102.38,82.28
1736,喬山,2016/12,3.06,3.55,2.36,8.18,89.2,62.01,"1,257,676",18.79,2.47,2.47,1.15,M1700,9.7,0.89,2.11,130.86,173.36
1737,臺鹽,2016/12,14.87,12.77,1.76,5.94,526.38,15.13,"567,847",-0.22,5.12,5.12,1.5,M1200,138274,0.4,5.37,26.94,68.03
1760,寶齡富錦,2016/12,12.35,8.55,1.45,11.35,155.24,32.3,"177,217",-12.93,1.61,1.21,0.9,M1700,388.5,0.89,2.28,105.99,159.86
1762,中化生,2016/12,8.19,5.02,0.78,3.31,52.89,35.02,"261,313",3.14,1.85,1.85,0.5,M1700,15.18,0.43,1.88,61.39,193.72
1773,勝一,2016/12,14.04,12.71,5.23,19,211.98,20.6,"893,222",-4.95,7.48,7.48,4,M1700,2402.93,1.19,7.09,55.11,51.51
1776,展宇,2016/12,6.96,6.81,1.61,10.24,172.58,37.2,"287,028",-16.56,7.42,7.42,1.6,M1700,40.52,0.9,4.84,101.73,75.36
1783,和康生,2016/12,-3.36,-3.64,-0.18,-1.52,303.05,28.8,"34,718",28.65,0,0,0,M1700,-1.48,0.3,2.18,99.49,167.39
1786,科妍,2016/12,12.18,-11.5,-0.51,-2.85,278.28,34.11,"38,175",-13.8,0,0,0,M1700,-5.06,0.19,2.43,90.3,150.36
1789,神隆,2016/12,21.54,16.34,0.87,6.56,268.57,19.99,"1,665,024",1.91,1.81,0.78,0.3,M1700,23.44,0.32,1.11,68.17,328.01
1795,美時,2016/12,4.08,-1.88,-0.63,-1.3,104.54,45.36,"1,233,001",6.89,0,0,0,M1700,1.06,0.38,2.75,82.59,132.9
1802,台玻,2016/12,1.69,-4.42,-0.62,-4.03,56.23,44.85,"6,244,329",4.39,0,0,0,M1800,-1.12,0.47,4.4,67.18,82.99
1805,寶徠,2016/12,-420.69,-359.63,-1.39,-13.61,40.1,53.52,"-278,538",-74.02,0,0,0,M2500,-29.51,0.02,0.08,184.34,4333.11
1806,冠軍,2016/12,1.78,0.69,0.08,0.47,84.79,37.23,"812,900",-18.13,0,0,0,M1800,1.46,0.4,1.5,68.83,243.91
1808,潤隆,2016/12,19.12,18.08,4.41,19.96,24.68,72.07,"221,639",15.72,16.04,16.04,5.07,M2500,9.36,0.32,0.35,13.78,1032.34
1809,中釉,2016/12,2.67,2.96,0.62,1.77,250.54,21.49,"306,318",-10.1,2.46,2.46,0.3,M1800,10.76,0.47,2.36,122.58,154.39
1810,和成,2016/12,-0.98,4.92,0.81,5.13,74.3,50.51,"-315,476",-0.86,0,0,0,M1800,5.63,0.52,2.32,117.67,157.09
1817,凱撒衛,2016/12,14.88,11.12,3.4,16.07,183.71,21.12,"257,795",0.86,5.88,5.88,2.2,M1800,233.44,1.16,3.5,37.22,104.27
1903,士紙,2016/12,-306.82,-262.93,-0.7,-5.93,32.96,55.03,"-133,539",-66.15,0,0,0,M1900,-7.55,0.01,0.49,29.4,744.57
1904,正隆,2016/12,4.77,3.01,1.17,5.28,85.08,61.6,"3,740,663",-7.62,3.86,3.86,0.5,M1900,4.37,0.68,4.83,81.13,75.55
1905,華紙,2016/12,1.75,1.59,0.35,1.88,68.98,39.1,"2,046,183",4.81,3.8,3.8,0.35,M1900,5.49,0.73,5.95,58.23,61.38
1906,寶隆,2016/12,0.22,73.36,6.56,28.81,111.93,24.64,"418,824",321.03,8.72,8.72,1.5,M1900,62.84,0.27,104.77,12.98,3.48
1907,永豐餘,2016/12,1.76,0.88,0.08,1.28,82.45,62.38,"5,194,579",-0.36,0,0,0,M1900,2.03,0.57,5.85,79.88,62.34
1909,榮成,2016/12,9.05,7.73,2.79,14.59,79.61,66.44,"1,580,104",21.19,10.05,10.05,1.49,M1900,4.61,0.63,10.87,98.27,33.57
2002,中鋼,2016/12,8.68,6.55,1.04,5.9,29.69,51.25,"55,181,405",2.81,3.45,3.45,0.85,M2000,6.74,0.43,3.41,16.24,106.9
2006,東和鋼鐵,2016/12,5.92,5.87,1.49,6.35,56.79,35.65,"3,179,718",-18.82,6.15,6.15,1.3,M2000,19.54,0.69,3.88,46.67,93.98
2007,燁興,2016/12,-0.51,-3.53,-0.41,-7.23,30.11,78.1,"66,170",-3.09,0,0,0,M2000,-0.84,0.49,7.42,7.99,49.18
2008,高興昌,2016/12,-8.8,-12.95,-0.59,-4.46,46.42,43.72,"-190,561",-9.51,0,0,0,M2000,-3.4,0.2,3.96,29.7,92.12
2009,第一銅,2016/12,-4.25,-6.36,-0.44,-5.27,50.74,38.3,"-167,980",-21.79,0,0,0,M2000,-9.27,0.52,2.01,31.8,181.95
2010,春源,2016/12,4.29,4.01,1.02,5.88,153.41,29.19,"810,071",0.09,6.01,6.01,0.7,M2000,33.2,1.02,6.5,87.14,56.12
2012,春雨,2016/12,6.75,3.71,0.95,7.91,70.21,62.31,"516,299",0.67,5.62,5.62,0.75,M2000,4.56,0.79,2.48,81.82,147.14
2013,中鋼構,2016/12,-0.04,0.42,0.37,1.67,42.22,71.48,"-262,052",9.24,1.22,1.22,0.26,M2000,2.75,1.14,18.35,73,19.89
2014,中鴻,2016/12,6.12,5.72,1.33,23.84,15.68,69.67,"4,539,807",11.5,0,0,0,M2000,9.77,1.09,7.67,9.75,47.59
2015,豐興,2016/12,11.19,8.67,3.12,11.05,179.34,15.55,"2,780,578",-10.47,6.63,6.63,3,M2000,1372.4,1.08,6.5,18.89,56.18
2017,官田鋼,2016/12,7.42,6.45,0.57,5.65,43.55,35.92,"366,534",-8.19,4.1,4.1,0.35,M2000,7.64,0.56,2.87,32.56,127.22
2020,美亞,2016/12,10.83,9.72,1.65,14.19,50.21,46.12,"555,668",1.11,5.85,5.85,0.8,M2000,17.6,0.78,3,45.51,121.57
2022,聚亨,2016/12,2.44,-0.56,-0.16,-0.69,32.12,56.83,"449,897",-6.97,0,0,0,M2000,1.38,0.53,3.2,27.82,114
2023,燁輝,2016/12,7.27,4.5,1.46,8.03,51.58,63.13,"3,375,039",6.15,8.89,3.56,0.4,M2000,5.27,0.67,6.5,22.74,56.13
2024,志聯,2016/12,8.24,7.14,1.03,9.02,90.69,44.53,"217,462",1.54,7.17,7.17,0.6,M2000,7.61,0.67,3.47,70.88,105.3
2025,千興,2016/12,1.46,2.52,0.33,7.76,26.85,45.6,"399,334",24.66,0,0,0,M2000,4.34,1.51,5.87,2.35,62.21
2027,大成鋼,2016/12,3.89,1.41,0.61,4.38,67.51,66.64,"3,796,573",-5.78,4.52,2.83,0.5,M2000,2.47,1.03,1.54,29.63,237.69
2028,威致,2016/12,1.03,0.18,0.04,1.24,25.78,82.29,"440,399",26.16,0,0,0,M2000,1.21,1.16,6.97,17.97,52.34
2029,盛餘,2016/12,13.42,10.05,3.96,15.32,423.86,16.3,"915,977",-0.45,7.21,7.21,2.45,M2000,330.67,1.25,7.34,20.45,49.74
2030,彰源,2016/12,5.28,2.73,1.08,9.18,49.55,68.76,"605,718",-6.4,2.72,2.72,0.3,M2000,3.81,1.03,2.83,35.97,128.82
2031,新光鋼,2016/12,11.73,11.69,2.67,15.41,88.8,53.25,"663,532",-0.59,8.53,8.53,1.8,M2000,9.62,0.57,2.59,126.26,141.07
2032,新鋼,2016/12,2.56,2.59,0.56,4.45,559.83,17.15,"-78,344",-6.75,3.86,3.86,0.4,M2000,290.3,1.4,9.75,70.18,37.42
2033,佳大,2016/12,4.76,5.66,0.56,4.86,97.87,23.96,"125,883",7.31,3.33,3.33,0.3,M2000,14.29,0.63,2.23,92.92,163.54
2034,允強,2016/12,5.49,4.5,1.95,10.92,77.1,35.18,"348,828",-4.08,6.64,6.64,1.8,M2000,43.24,1.62,4.05,36.24,90.22
2038,海光,2016/12,-1.46,4.28,0.65,6.07,107.87,36.31,"863,471",-40.67,7.4,0,0,M2000,9.16,0.79,5.87,39.07,62.2
2049,上銀,2016/12,9,5.96,4.83,6.56,62.99,55.11,"4,428,570",8.31,1.22,1.08,1.6,M1500,8.43,0.49,2.17,114.17,168.42
2059,川湖,2016/12,45.34,35.19,16.49,18.79,713.09,12.69,"1,702,371",-0.72,1.98,1.98,8.25,M2300,,0.47,5.87,87.1,62.17
2062,橋椿,2016/12,13.34,12.01,4.58,14,82.46,53.66,"1,128,344",-8.58,2.49,2.49,1,M9900,59.23,0.57,3.77,84.07,96.92
2069,運錩,2016/12,5.08,3.76,2.36,11.36,40.29,54.9,"165,248",-2.4,7.75,7.75,1.64,M2000,4.86,1.39,5.58,37.74,65.41
2101,南港,2016/12,10.29,9.94,1.25,8.77,52.25,49.56,"1,225,146",-5.07,3.74,3.74,1.14,M2100,18.4,0.45,1.02,69.92,357.73
2102,泰豐,2016/12,0.57,-0.17,-0.02,-0.09,202.5,30.66,"889,963",-29.25,0.77,0.77,0.1,M2100,4.56,0.39,3.63,97.52,100.45
2103,台橡,2016/12,6.55,4.06,1.2,6.23,76.14,42.72,"907,971",3.75,3.02,3.02,1,M2100,11.61,0.9,4.54,48.11,80.38
2104,國際中橡,2016/12,18.47,8.9,2.5,7.56,188.23,37.31,"2,016,617",-5.71,7.01,5.25,1.5,M2100,9.56,0.53,5.34,75.73,68.38
2105,正新,2016/12,15.91,11.37,4.09,14.98,102.9,47.51,"27,271,995",0.57,4.93,4.93,3,M2100,20.36,0.7,5.99,38.87,60.9
2106,建大,2016/12,11.36,10.49,3.54,14.31,232.75,48.56,"4,475,407",-5.59,4.12,4.12,2,M2100,23.35,0.71,3.76,45.5,96.99
2107,厚生,2016/12,16.77,19.15,0.71,2.83,83.94,22.3,"247,377",-25.44,3.37,3.37,0.55,M2100,32.75,0.12,0.21,48.94,1719.52
2108,南帝,2016/12,10.26,8.44,1.71,11.5,343.43,17.82,"427,047",-1.69,6.86,4.58,1,M2100,629.51,1.12,7.55,42.51,48.35
2109,華豐,2016/12,7.91,3.28,0.13,3.9,134.82,38.16,"599,613",-6.62,1.84,1.84,0.2,M2100,7.71,0.72,3.62,53.2,100.92
2114,鑫永銓,2016/12,28.87,22.32,5.19,15.63,335.74,15.44,"436,897",-14.74,6.49,6.49,5,M2100,355.75,0.6,5.7,42.26,64.05
2115,六暉-KY,2016/12,15.58,12.22,4.27,15.52,289.16,32.51,"383,512",5.33,3.61,1.81,1,M2100,44.57,0.87,4.44,92.42,82.19
2201,裕隆,2016/12,1.98,1.59,0.91,2.22,89.74,64.27,"-7,838,134",-8.45,1.87,1.87,0.5,M2200,10.78,0.52,10.95,275.55,33.34
2204,中華,2016/12,6.38,8.83,2.34,6.83,228.5,15.21,"3,254,293",10.44,6.11,6.11,1.6,M2200,337.02,0.65,6.64,25.26,54.93
2206,三陽工業,2016/12,1.19,-0.83,-0.37,-1.67,67.66,58.75,"4,749,980",7.8,4.83,4.83,1.03,M2200,0.95,0.85,4.07,34.99,89.66
2207,和泰車,2016/12,5.91,6.99,19.66,25.03,102.24,71.73,"13,765,553",7.42,3.25,3.25,12,M2200,325.67,1,19.08,188.39,19.13
2208,台船,2016/12,-9.94,-8.17,-1.73,-9.86,7.99,55.8,"-6,521,657",-26.61,0,0,0,M2600,-41.59,0.61,5.39,12.32,67.72
2227,裕日車,2016/12,3.45,13.28,15.44,21.29,203.23,27.52,"-1,114,253",4.94,11.2,11.2,22,M2200,161.86,1.14,10784.52,5.96,0.03
2228,劍麟,2016/12,19.73,15.42,9.09,19.67,255.08,24.3,"767,668",13.08,2.92,2.92,4.75,M1500,600.49,0.98,4.28,63.29,85.3
2231,為升,2016/12,39.66,32.6,12.14,38.55,161.74,49.59,"1,222,323",21.06,3.78,3.38,8.5,M1500,65.26,0.7,3.59,104.04,101.59
2233,宇隆,2016/12,21.69,15.99,6.94,15.29,176.67,29.71,"567,236",8.4,5.12,5.12,5,M1500,100.91,0.71,3.38,80.26,107.89
2236,百達-KY,2016/12,12.78,8.1,3.08,11.98,208.49,35.05,"116,864",30.53,3.45,3.45,1.96,M1500,23.07,1.01,4.07,110.25,89.6
2239,英利-KY,2016/12,11.65,11.47,15.12,20.24,63.13,51.92,"1,655,195",36,2.43,2.43,4.5,M2200,20.45,0.86,4.33,86.7,84.2
2243,宏旭-KY,2016/12,7.53,5.78,3.8,17.89,31.37,76.97,367,8.74,,,1,M1500,4.55,0.53,0.7,84.73,519.99
